Index,House_No,Location,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
498,House_498,Suburb,7.773463696,86.55771456,3.99546377,1,0.810190625,5.566150728,40.46136661,1.850113461,7,578.5160272,20.97002794,149.1941552,37.45699408,112679.6992
499,House_499,City Center,97.43948077,98.07393436,7.839990537,1,0.427710052,8.736118263,27.80263951,4.337237778,6,459.1653935,20.82092979,116.4712672,24.8166186,105233.7091
500,House_500,Suburb,98.62107445,40.75842086,12.57298419,0,0.701251953,4.288410751,99.93417716,7.380587111,12,523.7773888,16.24685158,346.7975935,35.79416719,107197.8948
501,House_501,City Center,69.8161714,82.75189221,17.97897861,0,0.625726879,6.099985559,31.52715199,3.033880891,9,403.340092,16.23577929,298.3240976,18.29728719,52030.76705
502,House_502,City Center,53.60963663,76.45277947,15.41123566,0,0.799736157,7.41610421,88.56515694,6.907718208,18,465.3143445,13.61122897,33.78887862,24.30809052,27387.15037
503,House_503,Countryside,30.95276163,57.35289515,8.645535779,0,0.375053346,6.341066479,67.94713977,2.477952624,2,453.6428776,14.57448988,296.382366,2.251685976,144702.7788
504,House_504,City Center,81.37950197,95.60471436,0.193930734,0,0.377869779,8.574125314,34.75072451,1.503822564,17,554.5551815,21.25663576,270.1600886,19.31058706,94504.83407
505,House_505,Countryside,68.47311726,20.04745155,14.88717666,1,0.634091016,5.267810134,54.80990346,2.089141451,21,404.9906597,13.41036011,112.6897094,22.99821026,24095.94309
506,House_506,Countryside,16.26169393,10.92642103,8.568779657,0,0.867827192,5.782054835,84.21305211,9.369863048,1,249.8835613,21.68699547,6.184309882,1.654330856,188334.7678
507,House_507,Countryside,91.09271845,85.3961967,22.03824902,1,0.548998655,3.531133891,88.45346151,5.965757946,23,594.3547614,17.0473855,46.06496056,31.7900779,72646.87076
508,House_508,Countryside,82.25372429,43.91498166,0.718387958,1,0.49616526,6.653994666,16.87899363,8.167111979,9,542.4265017,16.56606775,99.97643385,12.52149639,120125.121
509,House_509,Countryside,94.97999133,84.69688542,17.54483434,0,0.664013594,4.729271811,34.61774098,3.993890508,6,675.0617277,13.74638381,326.6489465,18.64699592,139313.5492
510,House_510,City Center,72.57195084,89.30902052,28.24422713,1,0.85826916,3.961854237,34.18709484,6.333927831,2,414.3580879,18.6154125,186.1251304,21.88958113,33860.21941
511,House_511,City Center,61.34151959,6.245759362,5.232278013,0,0.8021567,6.267187757,5.162434812,5.454569203,6,239.1028285,16.59845518,367.3582106,39.69568897,131380.3215
512,House_512,Countryside,41.82430363,88.3464763,14.14948472,0,0.897290166,6.19386158,60.22553823,9.511641635,9,260.8094932,15.70663068,315.6593838,4.868181728,119631.1157
513,House_513,City Center,93.27284834,44.83190554,2.742659755,0,0.31354115,3.455229847,85.62718525,7.728171724,3,586.6597716,14.64516219,114.8432719,22.65590293,13759.48378
514,House_514,Countryside,86.60638895,51.0432489,18.77045737,1,0.367714887,7.189292721,38.77586439,7.574883683,16,233.8786414,12.66486803,338.1448626,21.69317169,82528.86521
515,House_515,City Center,4.521867011,62.65925111,16.51595042,0,0.665680658,6.742633144,74.26355855,1.417179425,24,653.9130725,17.19328117,46.68993616,3.687478129,122163.7036
516,House_516,Countryside,2.63669745,92.63826067,12.22096573,0,0.792345864,4.134103696,63.14234095,5.947027021,15,340.8250556,15.12908333,14.44700818,25.72359605,120725.9126
517,House_517,Suburb,37.64633669,1.911609443,15.64131064,0,0.471146605,5.816609173,38.18922481,5.202923085,12,649.4395203,19.07865203,243.4152484,12.18732292,20948.93653
518,House_518,Suburb,81.05533308,47.68434683,26.89723975,1,0.443526653,7.321937499,14.96492015,9.350580399,23,586.7534244,19.23522357,136.697214,5.04695068,14537.92432
519,House_519,Countryside,98.72761293,68.77220424,5.888829069,0,0.77218548,6.176614443,71.22306142,3.316077894,8,635.6005181,15.32107012,131.7702747,7.967035306,44675.50672
520,House_520,City Center,15.04168911,72.27069577,0.676935351,1,0.333829112,5.372934457,85.60195173,3.42850108,6,307.0198459,18.69120684,274.8832745,33.1205261,64213.69897
521,House_521,Countryside,59.41307154,69.25324315,25.84994654,1,0.521629589,4.934030748,68.89959475,4.70211624,3,497.8467479,14.5867524,340.0415311,5.060865735,118118.4662
522,House_522,City Center,38.08908566,13.44351294,17.31351247,0,0.603485534,6.6623632,2.769969919,3.190327421,23,246.794566,19.27173726,128.8702021,19.21016814,66903.96422
523,House_523,Countryside,96.99143978,29.93955884,26.71975366,1,0.636209205,8.63465219,22.40705654,2.16265526,4,301.1403838,12.16077146,130.0055288,8.615651726,129189.8152
524,House_524,Countryside,84.21189231,35.87155254,17.9083567,1,0.737169094,7.030469043,7.878518503,8.71673362,10,354.9511137,13.51608767,213.5404157,7.330474621,176288.7339
525,House_525,City Center,83.83287047,80.44372077,24.3048327,0,0.512907434,3.448475422,57.46822386,6.02448872,14,570.4062958,14.45008662,261.2734408,9.022758617,-26268.03254
526,House_526,City Center,46.86931598,27.87598724,12.8902009,0,0.667610607,5.764109841,75.89129021,8.752264471,21,212.3571897,19.72935487,81.16231822,20.21853445,71246.73514
527,House_527,Countryside,41.48195023,21.07049639,22.49579794,0,0.651225254,8.344944789,11.94733952,8.480212889,24,651.5586414,12.66376253,365.0716612,10.27374842,235852.6213
528,House_528,Suburb,27.34070719,95.7448019,27.39124401,1,0.62856966,3.566774555,83.99544424,3.538381193,15,235.4017569,13.88057144,261.7666095,4.772585064,39891.05552
529,House_529,Suburb,5.637549665,0.886328511,17.16368891,0,0.684289976,8.933254273,55.99538886,5.929636999,7,388.2450977,15.58624106,250.0647245,32.2546339,65106.07922
530,House_530,Suburb,86.47223763,99.78208557,5.423554517,1,0.455669503,8.694416362,69.3069322,1.748959325,7,240.5448142,12.09174994,361.6782544,22.05303472,123649.7692
531,House_531,Suburb,81.29010091,67.68212989,8.063928451,1,0.350789252,3.469646884,97.16878301,9.237266956,8,584.4839216,19.62120975,362.9060322,7.117292442,34833.06056
532,House_532,Suburb,99.97176733,82.84692994,5.959337307,1,0.371563003,8.600479923,9.284417837,4.638364436,10,270.6574867,17.6010515,54.22004825,19.3857641,150413.925
533,House_533,City Center,99.66368371,29.46193963,7.405710828,1,0.43474943,5.178795542,90.22117827,4.543085655,19,642.3784551,21.00679387,58.03020159,3.666137495,201943.3265
534,House_534,Suburb,55.54317056,1.431527767,9.192463481,1,0.600118761,8.068255002,13.4841669,3.724798336,19,465.1109933,12.31031033,304.7794796,23.63676468,99673.81026
535,House_535,City Center,76.89874152,73.78695186,16.6540136,0,0.80426565,5.510300026,39.90292186,5.145973702,2,674.2364097,14.71390684,382.7519782,14.27188796,212336.3874
536,House_536,Suburb,94.47657299,83.4144597,17.63974888,0,0.720776005,5.645130676,85.29243094,3.265834479,15,345.1804564,19.31251657,266.6054714,5.037612656,59871.5628
537,House_537,City Center,84.96473907,74.0476132,12.79499242,1,0.773424363,6.805458546,90.71916944,4.373670455,1,427.1580759,18.75149419,164.5267994,8.162110145,84517.98926
538,House_538,Suburb,24.73481017,14.28502873,18.46262339,1,0.510585374,7.646864516,51.13079568,8.199523437,10,547.1234812,14.43057441,273.3892559,14.48240549,59046.75379
539,House_539,Suburb,45.05441353,75.34279223,2.447247768,0,0.542792245,3.202734906,59.81635919,8.508299532,6,615.9566563,17.95687735,91.52463054,32.44989072,18060.41534
540,House_540,City Center,12.91594152,76.89227821,2.633647112,0,0.536209132,6.558935973,71.10658613,3.737642299,22,410.6785439,19.93757653,399.1865199,7.776472153,93294.56295
541,House_541,City Center,95.40510273,65.85405157,5.154883811,1,0.415123911,4.120397965,83.44310818,5.221129875,13,646.2162692,12.33380703,172.4340871,5.276904638,87545.39581
542,House_542,Countryside,60.61746345,76.61159328,15.54232494,1,0.336729995,5.075697107,13.02960578,8.864377987,10,258.9936042,19.17628397,372.674401,21.12162125,5208.328929
543,House_543,Suburb,22.86428055,84.59214397,6.419840361,0,0.654549656,5.087811997,81.19686151,1.474059986,12,554.3423594,14.52097065,172.3192211,22.7891816,47638.99826
544,House_544,Suburb,67.17006844,61.36041142,8.498532105,0,0.89353001,5.814362041,48.6463389,9.002304658,24,374.0994911,21.47851289,371.2559124,4.519411389,65580.64456
545,House_545,City Center,61.81282405,8.860471397,12.00938509,1,0.400097823,5.004818471,45.61171909,2.972659111,6,250.6677421,17.38220221,134.2741766,12.09489469,120267.9698
546,House_546,City Center,35.8162718,48.76278097,24.35598372,0,0.328010892,3.644166711,42.96607545,7.106853198,6,393.3322784,12.33386183,304.2171939,11.24779748,73862.84538
547,House_547,Suburb,11.35575922,7.764933467,0.415864077,0,0.767719009,3.873772431,51.41194694,6.242965267,1,640.1078122,16.03430619,380.400805,8.262642769,84045.13667
548,House_548,Suburb,67.15731956,40.7543031,19.48136461,1,0.451551604,3.200627913,94.56000479,5.976466734,12,690.2669356,21.66311858,258.3922713,13.30988696,59427.75231
549,House_549,City Center,52.03077009,40.71064891,20.06629593,1,0.797786283,5.821494512,55.27217351,8.734242023,23,396.3999286,19.30372993,271.0260903,2.44723195,8130.798728
550,House_550,City Center,77.23183917,6.600984414,23.95967341,1,0.722362,8.726686169,95.36457629,1.914149293,23,643.2081939,15.00479004,41.15449813,26.41044154,175774.1116
551,House_551,Suburb,52.01635011,34.8820534,27.98258817,0,0.867404122,3.694051342,18.84872293,4.123252228,10,454.8272081,17.75267294,189.6879789,39.55099866,-9260.67589
552,House_552,City Center,85.21815003,11.09980988,0.604135468,1,0.545356341,8.677586958,72.6894619,5.844274717,14,558.5075188,17.99101356,354.7021624,25.72782393,138508.2091
553,House_553,City Center,55.19068388,80.823521,4.613511165,0,0.697181904,7.400169088,81.41171432,8.301599686,15,222.6857111,12.23348161,96.36393449,15.08198157,86622.96688
554,House_554,Suburb,56.09379715,94.7688026,26.58513882,1,0.578912868,6.824992818,68.2337543,2.947987751,23,478.655986,13.78833361,315.3452054,27.04850174,49410.10364
555,House_555,Countryside,87.66536027,7.231647526,13.75555687,1,0.678353218,6.871666532,61.08530574,8.226368572,24,235.0809681,17.51776938,270.2839543,23.28912092,130079.6481
556,House_556,City Center,40.34828662,95.51152073,16.93771917,0,0.569759344,7.96036589,56.91646533,4.596746342,4,334.3089785,16.02752558,89.1943859,34.02355929,27826.42599
557,House_557,Countryside,13.40152285,52.25765993,19.89081611,0,0.413179348,3.641519186,86.23211778,2.700224708,1,483.4071629,13.90037815,113.1164821,25.25310788,3028.125789
558,House_558,City Center,2.878267631,29.9565678,20.37199813,1,0.60473845,6.028525941,82.34301312,7.830877964,8,603.5818832,19.72668735,171.02436,25.72897783,91854.43714
559,House_559,Countryside,75.51372557,7.686207528,27.9522121,1,0.617150521,7.18254683,13.1065834,1.818090113,3,480.4468219,16.88994881,50.05168621,9.644903343,106440.1889
560,House_560,City Center,62.03095514,50.06242681,29.90848252,0,0.786362309,6.52092267,85.01017805,5.632906367,14,668.0957706,15.09973142,365.3485189,17.2094623,126568.6142
561,House_561,Countryside,70.40797681,79.45155445,21.60472383,1,0.741312423,7.996674426,41.99279332,1.574882055,17,605.1662538,13.61677346,295.743042,14.43222635,137280.8632
562,House_562,Countryside,21.29641615,70.70864773,8.616636276,0,0.698274974,3.433630254,26.11598617,4.207760696,2,278.1200731,18.11163363,145.98564,1.445582309,75163.67705
563,House_563,City Center,13.63714756,5.022601146,26.39257207,0,0.368032257,7.144206237,87.10708823,6.409691191,15,394.4792428,18.66261303,119.8661981,13.21794845,110720.0099
564,House_564,Countryside,1.454466567,7.290183537,1.476627436,1,0.732369774,6.204166382,43.77045516,6.005039873,6,534.2427137,18.69597217,275.8315481,19.95642285,84530.96779
565,House_565,Suburb,35.05875588,40.28732826,6.932425586,0,0.600183094,5.274965184,81.02810433,4.641898761,5,669.2030158,14.2028736,169.6883688,24.3940967,142235.9137
566,House_566,Suburb,58.99176869,29.5290494,26.92157152,0,0.836459722,5.041649893,27.07695758,4.861431946,14,693.8579344,17.95338407,91.73462876,37.44818892,2067.340758
567,House_567,Suburb,39.22440451,23.23843231,7.685745433,0,0.85192256,6.724995797,1.389002821,3.04092598,19,581.593219,21.05406465,172.0603012,10.32543662,100661.9305
568,House_568,Countryside,43.7474922,28.10044989,6.619531789,1,0.333093954,8.345972248,50.0504601,5.102943296,9,486.8846528,15.53187601,348.5187933,6.944730653,156241.7244
569,House_569,City Center,90.41586945,80.34827433,4.143758794,0,0.792384936,5.977055557,10.92259741,9.579293701,8,578.3048449,14.10766933,27.44265462,34.90838187,112277.5014
570,House_570,Countryside,34.8255467,92.92280536,25.77335273,1,0.322618434,7.948338984,75.6832196,8.65407626,3,336.6182097,19.72149516,147.3432989,37.73205227,51399.5915
571,House_571,City Center,51.39894892,40.51026945,15.00174778,1,0.520301775,5.412938291,28.33143847,2.307095822,18,341.8015136,13.7688294,384.9357692,20.03021569,25293.07489
572,House_572,Countryside,78.36530127,90.61110021,20.24679609,1,0.625379985,3.614366777,44.92091901,1.268027086,8,527.1746731,14.5374872,5.932736982,5.493445889,2904.985701
573,House_573,City Center,39.65427823,32.14957012,7.171991522,0,0.388860479,3.369034419,9.616322944,9.401718814,16,635.9177882,13.00644394,356.256127,19.93014367,38681.59257
574,House_574,Countryside,62.20867002,47.64369863,22.74121263,0,0.747788288,3.308006228,29.3792656,5.740747749,15,684.9047446,14.67874316,149.9334794,5.268289757,78079.06473
575,House_575,Countryside,86.23637087,22.60289978,22.80016635,1,0.305012823,5.280900852,78.36753408,5.840540408,21,370.6673004,16.10335066,75.80728183,35.44423757,26508.47397
576,House_576,Suburb,94.95206237,64.04760422,9.377940747,1,0.401159429,5.023426505,16.00720328,8.026461961,15,598.2768116,12.64157862,5.991898989,28.61785408,87586.09017
577,House_577,Countryside,14.70734809,97.89811152,12.32047899,0,0.648478098,7.307622142,65.06879655,3.832200765,16,625.7654026,20.71708911,28.20912056,10.40434369,106452.5531
578,House_578,Suburb,92.65876252,60.3493096,6.290708323,1,0.728632537,7.45692901,91.82515943,5.33716812,1,511.5866215,17.13674792,68.73734569,35.58093704,100931.7412
579,House_579,City Center,49.21162931,35.78140841,29.2968307,1,0.849985862,3.305123813,68.30383922,9.717966218,10,373.7959411,17.88103632,10.16369535,25.87816743,54689.65726
580,House_580,City Center,25.82443883,64.7817446,19.36807731,0,0.723297991,4.326739577,81.29114724,7.049338182,19,509.5442826,15.71285756,134.3399472,38.17727013,-34337.60101
581,House_581,Suburb,45.91357562,12.29206785,28.03631642,1,0.703067562,4.645571101,11.7881913,2.383705288,5,492.2244522,18.6983523,17.95724575,39.23871411,-9458.066088
582,House_582,Countryside,98.00325753,88.86590803,9.101566309,0,0.536604688,6.285671905,25.82245077,2.199040732,18,503.2627529,16.31781736,276.8864247,1.12798978,149983.7352
583,House_583,City Center,49.2618094,50.30839508,23.45672739,0,0.300770655,3.867091343,89.55934637,2.838382825,3,509.6301069,19.61313775,327.5628454,5.688354152,26282.91164
584,House_584,Countryside,32.87516103,44.9349742,22.97575932,1,0.372095555,3.803647316,71.79545575,7.90040507,4,623.5290954,20.21402144,354.9855694,22.3299709,101728.5711
585,House_585,Countryside,63.34008543,58.58647885,20.74966956,0,0.620732727,8.662733335,64.31582881,3.658393035,4,285.0407566,18.71849112,219.6512724,38.2782621,91993.26041
586,House_586,Countryside,24.01456188,62.47838628,28.96916926,0,0.705077932,7.825217444,66.71290688,1.19249962,11,383.6469738,16.91335619,378.6038165,39.77511178,34446.73221
587,House_587,City Center,7.586332811,7.177580623,11.80666008,0,0.55046897,4.083929413,42.00585488,9.497569272,9,493.0008637,19.82269351,2.258180224,23.12890948,103675.3693
588,House_588,City Center,12.88797219,68.26172212,3.921519708,1,0.738407407,5.439406847,5.41110653,2.527420748,1,341.6638693,16.94285311,53.60732887,7.778258069,70154.49869
589,House_589,Countryside,12.8045839,24.19316803,20.15126578,1,0.613117377,5.133731996,78.65971267,1.086023675,16,689.076561,13.11509904,117.2663923,7.35895078,98995.56352
590,House_590,Suburb,15.19026935,71.39526325,21.87929401,1,0.344505717,7.746024444,68.19261039,3.134184421,9,331.5751298,13.16340223,315.6097768,30.79045257,83139.01549
591,House_591,Suburb,13.88271726,82.25347944,17.2518172,0,0.415209751,6.061277499,47.80764195,3.115259084,11,434.8144403,21.4858314,354.1556561,24.08556947,-51459.17028
592,House_592,Suburb,64.08747448,80.39585076,6.204536794,0,0.803998934,3.767098422,90.07620192,4.798047258,6,638.6825229,14.13563008,247.2537805,22.40218206,86138.98469
593,House_593,Countryside,18.18800844,55.25009674,15.13367825,1,0.734947648,7.433952379,34.27980683,9.283508484,17,240.0318313,20.15924991,153.2945378,19.16483201,139896.1602
594,House_594,Suburb,34.56672833,52.01698923,9.365692097,1,0.836857192,5.381327869,30.13785268,8.91266426,12,610.344001,14.46705407,266.3382414,29.28025044,42916.19049
595,House_595,City Center,89.67884099,14.28759613,12.82399585,0,0.370534349,4.577545486,87.40683618,5.112050995,22,485.5041845,16.30780094,72.35974881,34.46411298,75493.58196
596,House_596,Suburb,47.39616403,77.53461504,19.35655728,1,0.894133521,5.252991732,79.90177782,4.698099145,8,215.9010204,18.54948112,183.1496209,12.81536517,36647.67007
597,House_597,Suburb,66.75577385,27.14093804,22.35644228,1,0.425644028,5.986539382,51.98300125,5.995081778,16,651.456446,13.58867173,203.0176393,9.61579292,44330.38246
